code,name,type,parent_code,sort_order
20611,Xã Thu Bồn,COMMUNE,48,1909
20551,Phường Điện Bàn,WARD,48,1910
20579,Phường Điện Bàn Đông,WARD,48,1911
20575,Phường An Thắng,WARD,48,1912
20557,Phường Điện Bàn Bắc,WARD,48,1913
20569,Xã Điện Bàn Tây,COMMUNE,48,1914
20587,Xã Gò Nổi,COMMUNE,48,1915
20410,Phường Hội An,WARD,48,1916
20413,Phường Hội An Đông,WARD,48,1917
20401,Phường Hội An Tây,WARD,48,1918
20434,Xã Tân Hiệp,COMMUNE,48,1919
20500,Xã Đại Lộc,COMMUNE,48,1920
20515,Xã Hà Nha,COMMUNE,48,1921
20506,Xã Thượng Đức,COMMUNE,48,1922
20539,Xã Vu Gia,COMMUNE,48,1923
20542,Xã Phú Thuận,COMMUNE,48,1924
20695,Xã Thạnh Mỹ,COMMUNE,48,1925
20710,Xã Bến Giằng,COMMUNE,48,1926
20707,Xã Nam Giang,COMMUNE,48,1927
20716,Xã Đắc Pring,COMMUNE,48,1928
20704,Xã La Dêê,COMMUNE,48,1929
20698,Xã La Êê,COMMUNE,48,1930
20485,Xã Sông Vàng,COMMUNE,48,1931
20476,Xã Sông Kôn,COMMUNE,48,1932
20467,Xã Đông Giang,COMMUNE,48,1933
20494,Xã Bến Hiên,COMMUNE,48,1934
20458,Xã Avương,COMMUNE,48,1935
20455,Xã Tây Giang,COMMUNE,48,1936
20443,Xã Hùng Sơn,COMMUNE,48,1937
20779,Xã Hiệp Đức,COMMUNE,48,1938
20767,Xã Việt An,COMMUNE,48,1939
20770,Xã Phước Trà,COMMUNE,48,1940
20722,Xã Khâm Đức,COMMUNE,48,1941
20734,Xã Phước Năng,COMMUNE,48,1942
20740,Xã Phước Chánh,COMMUNE,48,1943
20752,Xã Phước Thành,COMMUNE,48,1944
20728,Xã Phước Hiệp,COMMUNE,48,1945
21211,Xã Tịnh Khê,COMMUNE,51,1946
21172,Phường Trương Quang Trọng,WARD,51,1947
21034,Xã An Phú,COMMUNE,51,1948
21025,Phường Cẩm Thành,WARD,51,1949
21028,Phường Nghĩa Lộ,WARD,51,1950
21451,Phường Trà Câu,WARD,51,1951
21457,Xã Nguyễn Nghiêm,COMMUNE,51,1952
21439,Phường Đức Phổ,WARD,51,1953
21472,Xã Khánh Cường,COMMUNE,51,1954
21478,Phường Sa Huỳnh,WARD,51,1955
21085,Xã Bình Minh,COMMUNE,51,1956
21100,Xã Bình Chương,COMMUNE,51,1957
21040,Xã Bình Sơn,COMMUNE,51,1958
21061,Xã Vạn Tường,COMMUNE,51,1959
21109,Xã Đông Sơn,COMMUNE,51,1960
21196,Xã Trường Giang,COMMUNE,51,1961
21205,Xã Ba Gia,COMMUNE,51,1962
21220,Xã Sơn Tịnh,COMMUNE,51,1963
21181,Xã Thọ Phong,COMMUNE,51,1964
21235,Xã Tư Nghĩa,COMMUNE,51,1965
21238,Xã Vệ Giang,COMMUNE,51,1966
21250,Xã Nghĩa Giang,COMMUNE,51,1967
21244,Xã Trà Giang,COMMUNE,51,1968
21364,Xã Nghĩa Hành,COMMUNE,51,1969
21385,Xã Đình Cương,COMMUNE,51,1970
21388,Xã Thiện Tín,COMMUNE,51,1971
21370,Xã Phước Giang,COMMUNE,51,1972
21409,Xã Long Phụng,COMMUNE,51,1973
21421,Xã Mỏ Cày,COMMUNE,51,1974
21400,Xã Mộ Đức,COMMUNE,51,1975
21433,Xã Lân Phong,COMMUNE,51,1976
21115,Xã Trà Bồng,COMMUNE,51,1977
21127,Xã Đông Trà Bồng,COMMUNE,51,1978
21154,Xã Tây Trà,COMMUNE,51,1979
21124,Xã Thanh Bồng,COMMUNE,51,1980
21136,Xã Cà Đam,COMMUNE,51,1981
21157,Xã Tây Trà Bồng,COMMUNE,51,1982
21292,Xã Sơn Hạ,COMMUNE,51,1983
21307,Xã Sơn Linh,COMMUNE,51,1984
21289,Xã Sơn Hà,COMMUNE,51,1985
21319,Xã Sơn Thủy,COMMUNE,51,1986
21325,Xã Sơn Kỳ,COMMUNE,51,1987
21340,Xã Sơn Tây,COMMUNE,51,1988
21334,Xã Sơn Tây Thượng,COMMUNE,51,1989
21343,Xã Sơn Tây Hạ,COMMUNE,51,1990
21361,Xã Minh Long,COMMUNE,51,1991
21349,Xã Sơn Mai,COMMUNE,51,1992
21529,Xã Ba Vì,COMMUNE,51,1993
21523,Xã Ba Tô,COMMUNE,51,1994
21499,Xã Ba Dinh,COMMUNE,51,1995
21484,Xã Ba Tơ,COMMUNE,51,1996
21490,Xã Ba Vinh,COMMUNE,51,1997
21496,Xã Ba Động,COMMUNE,51,1998
21520,Xã Đặng Thùy Trâm,COMMUNE,51,1999
21538,Xã Ba Xa,COMMUNE,51,2000
21548,Đặc khu Lý Sơn,SPECIAL_ZONE,51,2001
23293,Phường Kon Tum,WARD,51,2002
23284,Phường Đăk Cấm,WARD,51,2003
23302,Phường Đăk BLa,WARD,51,2004
23317,Xã Ngọk Bay,COMMUNE,51,2005
23326,Xã Ia Chim,COMMUNE,51,2006
23332,Xã Đăk Rơ Wa,COMMUNE,51,2007
23504,Xã Đăk Pxi,COMMUNE,51,2008
23512,Xã Đăk Mar,COMMUNE,51,2009
23510,Xã Đăk Ui,COMMUNE,51,2010
23515,Xã Ngọk Réo,COMMUNE,51,2011
23500,Xã Đăk Hà,COMMUNE,51,2012
23428,Xã Ngọk Tụ,COMMUNE,51,2013
23401,Xã Đăk Tô,COMMUNE,51,2014
23430,Xã Kon Đào,COMMUNE,51,2015
23416,Xã Đăk Sao,COMMUNE,51,2016
23419,Xã Đăk Tờ Kan,COMMUNE,51,2017
23425,Xã Tu Mơ Rông,COMMUNE,51,2018
23446,Xã Măng Ri,COMMUNE,51,2019
23377,Xã Bờ Y,COMMUNE,51,2020
23392,Xã Sa Loong,COMMUNE,51,2021
23383,Xã Dục Nông,COMMUNE,51,2022
23356,Xã Xốp,COMMUNE,51,2023
23365,Xã Ngọc Linh,COMMUNE,51,2024
23344,Xã Đăk Plô,COMMUNE,51,2025
23341,Xã Đăk Pék,COMMUNE,51,2026
23374,Xã Đăk Môn,COMMUNE,51,2027
23527,Xã Sa Thầy,COMMUNE,51,2028
23534,Xã Sa Bình,COMMUNE,51,2029
23548,Xã Ya Ly,COMMUNE,51,2030
23538,Xã Ia Tơi,COMMUNE,51,2031
23485,Xã Đăk Kôi,COMMUNE,51,2032
23497,Xã Kon Braih,COMMUNE,51,2033
23479,Xã Đăk Rve,COMMUNE,51,2034
23473,Xã Măng Đen,COMMUNE,51,2035
23455,Xã Măng Bút,COMMUNE,51,2036
23476,Xã Kon Plông,COMMUNE,51,2037
23368,Xã Đăk Long,COMMUNE,51,2038
23530,Xã Rờ Kơi,COMMUNE,51,2039
23536,Xã Mô Rai,COMMUNE,51,2040
23535,Xã Ia Đal,COMMUNE,51,2041
21583,Phường Quy Nhơn,WARD,52,2042
21601,Phường Quy Nhơn Đông,WARD,52,2043
21589,Phường Quy Nhơn Tây,WARD,52,2044
21592,Phường Quy Nhơn Nam,WARD,52,2045
21553,Phường Quy Nhơn Bắc,WARD,52,2046
21907,Phường Bình Định,WARD,52,2047
21910,Phường An Nhơn,WARD,52,2048
21934,Phường An Nhơn Đông,WARD,52,2049
21943,Phường An Nhơn Nam,WARD,52,2050
21925,Phường An Nhơn Bắc,WARD,52,2051
21940,Xã An Nhơn Tây,COMMUNE,52,2052
21640,Phường Bồng Sơn,WARD,52,2053
21664,Phường Hoài Nhơn,WARD,52,2054
21637,Phường Tam Quan,WARD,52,2055
21670,Phường Hoài Nhơn Đông,WARD,52,2056
21661,Phường Hoài Nhơn Tây,WARD,52,2057
21673,Phường Hoài Nhơn Nam,WARD,52,2058
21655,Phường Hoài Nhơn Bắc,WARD,52,2059
21853,Xã Phù Cát,COMMUNE,52,2060
21892,Xã Xuân An,COMMUNE,52,2061
21889,Xã Ngô Mây,COMMUNE,52,2062
21898,Xã Cát Tiến,COMMUNE,52,2063
21862,Xã Đề Gi,COMMUNE,52,2064
21871,Xã Hòa Hội,COMMUNE,52,2065
21868,Xã Hội Sơn,COMMUNE,52,2066
21730,Xã Phù Mỹ,COMMUNE,52,2067
21769,Xã An Lương,COMMUNE,52,2068
21733,Xã Bình Dương,COMMUNE,52,2069
21751,Xã Phù Mỹ Đông,COMMUNE,52,2070
21757,Xã Phù Mỹ Tây,COMMUNE,52,2071
21775,Xã Phù Mỹ Nam,COMMUNE,52,2072
21739,Xã Phù Mỹ Bắc,COMMUNE,52,2073
21952,Xã Tuy Phước,COMMUNE,52,2074
21970,Xã Tuy Phước Đông,COMMUNE,52,2075
21985,Xã Tuy Phước Tây,COMMUNE,52,2076
21964,Xã Tuy Phước Bắc,COMMUNE,52,2077
21808,Xã Tây Sơn,COMMUNE,52,2078
21820,Xã Bình Khê,COMMUNE,52,2079
21835,Xã Bình Phú,COMMUNE,52,2080
21817,Xã Bình Hiệp,COMMUNE,52,2081
21829,Xã Bình An,COMMUNE,52,2082
21688,Xã Hoài Ân,COMMUNE,52,2083
21715,Xã Ân Tường,COMMUNE,52,2084
21727,Xã Kim Sơn,COMMUNE,52,2085
21703,Xã Vạn Đức,COMMUNE,52,2086
21697,Xã Ân Hảo,COMMUNE,52,2087
21994,Xã Vân Canh,COMMUNE,52,2088
22003,Xã Canh Vinh,COMMUNE,52,2089
21997,Xã Canh Liên,COMMUNE,52,2090
21786,Xã Vĩnh Thạnh,COMMUNE,52,2091
21796,Xã Vĩnh Thịnh,COMMUNE,52,2092
21805,Xã Vĩnh Quang,COMMUNE,52,2093
21787,Xã Vĩnh Sơn,COMMUNE,52,2094
21628,Xã An Hòa,COMMUNE,52,2095
21609,Xã An Lão,COMMUNE,52,2096
21616,Xã An Vinh,COMMUNE,52,2097
21622,Xã An Toàn,COMMUNE,52,2098
23575,Phường Pleiku,WARD,52,2099
23586,Phường Hội Phú,WARD,52,2100
23584,Phường Thống Nhất,WARD,52,2101
23563,Phường Diên Hồng,WARD,52,2102
23602,Phường An Phú,WARD,52,2103
23590,Xã Biển Hồ,COMMUNE,52,2104
23611,Xã Gào,COMMUNE,52,2105
23734,Xã Ia Ly,COMMUNE,52,2106
23722,Xã Chư Păh,COMMUNE,52,2107
23728,Xã Ia Khươl,COMMUNE,52,2108
23749,Xã Ia Phí,COMMUNE,52,2109
23887,Xã Chư Prông,COMMUNE,52,2110
23896,Xã Bàu Cạn,COMMUNE,52,2111
23911,Xã Ia Boòng,COMMUNE,52,2112
23935,Xã Ia Lâu,COMMUNE,52,2113
23926,Xã Ia Pia,COMMUNE,52,2114
23908,Xã Ia Tôr,COMMUNE,52,2115
23941,Xã Chư Sê,COMMUNE,52,2116
23947,Xã Bờ Ngoong,COMMUNE,52,2117
23977,Xã Ia Ko,COMMUNE,52,2118
23954,Xã Albá,COMMUNE,52,2119
23942,Xã Chư Pưh,COMMUNE,52,2120
23986,Xã Ia Le,COMMUNE,52,2121
23971,Xã Ia Hrú,COMMUNE,52,2122
23617,Phường An Khê,WARD,52,2123
23614,Phường An Bình,WARD,52,2124
23629,Xã Cửu An,COMMUNE,52,2125
23995,Xã Đak Pơ,COMMUNE,52,2126
24007,Xã Ya Hội,COMMUNE,52,2127
23638,Xã Kbang,COMMUNE,52,2128
23674,Xã Kông Bơ La,COMMUNE,52,2129
23668,Xã Tơ Tung,COMMUNE,52,2130
23647,Xã Sơn Lang,COMMUNE,52,2131
23644,Xã Đak Rong,COMMUNE,52,2132
23824,Xã Kông Chro,COMMUNE,52,2133
23833,Xã Ya Ma,COMMUNE,52,2134
23830,Xã Chư Krey,COMMUNE,52,2135
23839,Xã SRó,COMMUNE,52,2136
23842,Xã Đăk Song,COMMUNE,52,2137
23851,Xã Chơ Long,COMMUNE,52,2138
24044,Phường Ayun Pa,WARD,52,2139
24065,Xã Ia Rbol,COMMUNE,52,2140
24073,Xã Ia Sao,COMMUNE,52,2141
24043,Xã Phú Thiện,COMMUNE,52,2142
24049,Xã Chư A Thai,COMMUNE,52,2143
24061,Xã Ia Hiao,COMMUNE,52,2144
24013,Xã Pờ Tó,COMMUNE,52,2145
24022,Xã Ia Pa,COMMUNE,52,2146
24028,Xã Ia Tul,COMMUNE,52,2147
24076,Xã Phú Túc,COMMUNE,52,2148
24100,Xã Ia Dreh,COMMUNE,52,2149
24112,Xã Ia Rsai,COMMUNE,52,2150
24109,Xã Uar,COMMUNE,52,2151
23677,Xã Đak Đoa,COMMUNE,52,2152
23701,Xã Kon Gang,COMMUNE,52,2153
23710,Xã Ia Băng,COMMUNE,52,2154
23714,Xã KDang,COMMUNE,52,2155
23683,Xã Đak Sơmei,COMMUNE,52,2156
23794,Xã Mang Yang,COMMUNE,52,2157
23812,Xã Lơ Pang,COMMUNE,52,2158
23818,Xã Kon Chiêng,COMMUNE,52,2159
23799,Xã Hra,COMMUNE,52,2160
23798,Xã Ayun,COMMUNE,52,2161
23764,Xã Ia Grai,COMMUNE,52,2162
23776,Xã Ia Krái,COMMUNE,52,2163
23767,Xã Ia Hrung,COMMUNE,52,2164
23857,Xã Đức Cơ,COMMUNE,52,2165
23869,Xã Ia Dơk,COMMUNE,52,2166
23866,Xã Ia Krêl,COMMUNE,52,2167
21607,Xã Nhơn Châu,COMMUNE,52,2168
23917,Xã Ia Púch,COMMUNE,52,2169
23737,Xã Ia Mơ,COMMUNE,52,2170
23881,Xã Ia Pnôn,COMMUNE,52,2171
23884,Xã Ia Nan,COMMUNE,52,2172
23872,Xã Ia Dom,COMMUNE,52,2173
23788,Xã Ia Chia,COMMUNE,52,2174
23782,Xã Ia O,COMMUNE,52,2175
23650,Xã Krong,COMMUNE,52,2176
22366,Phường Nha Trang,WARD,56,2177
22333,Phường Bắc Nha Trang,WARD,56,2178
22390,Phường Tây Nha Trang,WARD,56,2179
22402,Phường Nam Nha Trang,WARD,56,2180
22408,Phường Bắc Cam Ranh,WARD,56,2181
22420,Phường Cam Ranh,WARD,56,2182
22432,Phường Cam Linh,WARD,56,2183
22423,Phường Ba Ngòi,WARD,56,2184
22480,Xã Nam Cam Ranh,COMMUNE,56,2185
22546,Xã Bắc Ninh Hòa,COMMUNE,56,2186
22528,Phường Ninh Hòa,WARD,56,2187
22576,Xã Tân Định,COMMUNE,56,2188
22561,Phường Đông Ninh Hòa,WARD,56,2189
22591,Phường Hòa Thắng,WARD,56,2190
22597,Xã Nam Ninh Hòa,COMMUNE,56,2191
22552,Xã Tây Ninh Hòa,COMMUNE,56,2192
22558,Xã Hòa Trí,COMMUNE,56,2193
22504,Xã Đại Lãnh,COMMUNE,56,2194
22498,Xã Tu Bông,COMMUNE,56,2195
22516,Xã Vạn Thắng,COMMUNE,56,2196
22489,Xã Vạn Ninh,COMMUNE,56,2197
22525,Xã Vạn Hưng,COMMUNE,56,2198
22651,Xã Diên Khánh,COMMUNE,56,2199
22678,Xã Diên Lạc,COMMUNE,56,2200
22657,Xã Diên Điền,COMMUNE,56,2201
22660,Xã Diên Lâm,COMMUNE,56,2202
22672,Xã Diên Thọ,COMMUNE,56,2203
22702,Xã Suối Hiệp,COMMUNE,56,2204
22453,Xã Cam Lâm,COMMUNE,56,2205
22708,Xã Suối Dầu,COMMUNE,56,2206
22435,Xã Cam Hiệp,COMMUNE,56,2207
22465,Xã Cam An,COMMUNE,56,2208
22615,Xã Bắc Khánh Vĩnh,COMMUNE,56,2209
22612,Xã Trung Khánh Vĩnh,COMMUNE,56,2210
22624,Xã Tây Khánh Vĩnh,COMMUNE,56,2211
22648,Xã Nam Khánh Vĩnh,COMMUNE,56,2212
22609,Xã Khánh Vĩnh,COMMUNE,56,2213
22714,Xã Khánh Sơn,COMMUNE,56,2214
22720,Xã Tây Khánh Sơn,COMMUNE,56,2215
22732,Xã Đông Khánh Sơn,COMMUNE,56,2216
22736,Đặc khu Trường Sa,SPECIAL_ZONE,56,2217
22759,Phường Phan Rang,WARD,56,2218
22779,Phường Đông Hải,WARD,56,2219
22834,Phường Ninh Chử,WARD,56,2220
22741,Phường Bảo An,WARD,56,2221
22738,Phường Đô Vinh,WARD,56,2222
22870,Xã Ninh Phước,COMMUNE,56,2223
22891,Xã Phước Hữu,COMMUNE,56,2224
22873,Xã Phước Hậu,COMMUNE,56,2225
22897,Xã Thuận Nam,COMMUNE,56,2226
22910,Xã Cà Ná,COMMUNE,56,2227
22885,Xã Phước Hà,COMMUNE,56,2228
22903,Xã Phước Dinh,COMMUNE,56,2229
22852,Xã Ninh Hải,COMMUNE,56,2230
22858,Xã Xuân Hải,COMMUNE,56,2231
22868,Xã Vĩnh Hải,COMMUNE,56,2232
22849,Xã Thuận Bắc,COMMUNE,56,2233
22840,Xã Công Hải,COMMUNE,56,2234
22810,Xã Ninh Sơn,COMMUNE,56,2235
22813,Xã Lâm Sơn,COMMUNE,56,2236
22828,Xã Anh Dũng,COMMUNE,56,2237
22822,Xã Mỹ Sơn,COMMUNE,56,2238
22801,Xã Bác Ái Đông,COMMUNE,56,2239
22795,Xã Bác Ái,COMMUNE,56,2240
22786,Xã Bác Ái Tây,COMMUNE,56,2241
24175,Xã Hòa Phú,COMMUNE,66,2242
24133,Phường  Buôn Ma Thuột,WARD,66,2243
24163,Phường  Tân An,WARD,66,2244
24121,Phường  Tân Lập,WARD,66,2245
24154,Phường  Thành Nhất,WARD,66,2246
24169,Phường Ea Kao,WARD,66,2247
24328,Xã Ea Drông,COMMUNE,66,2248
24305,Phường Buôn Hồ,WARD,66,2249
24340,Phường Cư Bao,WARD,66,2250
24211,Xã Ea Súp,COMMUNE,66,2251
24217,Xã Ea Rốk,COMMUNE,66,2252
24229,Xã Ea Bung,COMMUNE,66,2253
24221,Xã Ia Rvê,COMMUNE,66,2254
24214,Xã Ia Lốp,COMMUNE,66,2255
24241,Xã Ea Wer,COMMUNE,66,2256
24250,Xã Ea Nuôl,COMMUNE,66,2257
24235,Xã Buôn Đôn,COMMUNE,66,2258
24265,Xã Ea Kiết,COMMUNE,66,2259
24286,Xã Ea M’Droh,COMMUNE,66,2260
24259,Xã Quảng Phú,COMMUNE,66,2261
24301,Xã Cuôr Đăng,COMMUNE,66,2262
24280,Xã Cư M’gar,COMMUNE,66,2263
24277,Xã Ea Tul,COMMUNE,66,2264
24316,Xã Pơng Drang,COMMUNE,66,2265
24310,Xã Krông Búk,COMMUNE,66,2266
24313,Xã Cư Pơng,COMMUNE,66,2267
24208,Xã Ea Khăl,COMMUNE,66,2268
24181,Xã Ea Drăng,COMMUNE,66,2269
24193,Xã Ea Wy,COMMUNE,66,2270
24184,Xã Ea H’leo,COMMUNE,66,2271
24187,Xã Ea Hiao,COMMUNE,66,2272
24343,Xã Krông Năng,COMMUNE,66,2273
24346,Xã Dliê Ya,COMMUNE,66,2274
24352,Xã Tam Giang,COMMUNE,66,2275
24364,Xã Phú Xuân,COMMUNE,66,2276
24490,Xã Krông Pắc,COMMUNE,66,2277
24505,Xã Ea Knuếc,COMMUNE,66,2278
24526,Xã Tân Tiến,COMMUNE,66,2279
24502,Xã Ea Phê,COMMUNE,66,2280
24496,Xã Ea Kly,COMMUNE,66,2281
24529,Xã Vụ Bổn,COMMUNE,66,2282
24373,Xã Ea Kar,COMMUNE,66,2283
24403,Xã Ea Ô,COMMUNE,66,2284
24376,Xã Ea Knốp,COMMUNE,66,2285
24406,Xã Cư Yang,COMMUNE,66,2286
24400,Xã Ea Păl,COMMUNE,66,2287
24412,Xã M’Drắk,COMMUNE,66,2288
24433,Xã Ea Riêng,COMMUNE,66,2289
24436,Xã Cư M’ta,COMMUNE,66,2290
24444,Xã Krông Á,COMMUNE,66,2291
24415,Xã Cư Prao,COMMUNE,66,2292
24445,Xã Ea Trang,COMMUNE,66,2293
24481,Xã Hòa Sơn,COMMUNE,66,2294
24454,Xã Dang Kang,COMMUNE,66,2295
24448,Xã Krông Bông,COMMUNE,66,2296
24484,Xã Yang Mao,COMMUNE,66,2297
24478,Xã Cư Pui,COMMUNE,66,2298
24580,Xã Liên Sơn Lắk,COMMUNE,66,2299
24595,Xã Đắk Liêng,COMMUNE,66,2300
24607,Xã Nam Ka,COMMUNE,66,2301
24598,Xã Đắk Phơi,COMMUNE,66,2302
24604,Xã Krông Nô,COMMUNE,66,2303
24540,Xã Ea Ning,COMMUNE,66,2304
24561,Xã Dray Bhăng,COMMUNE,66,2305
24544,Xã Ea Ktur,COMMUNE,66,2306
24538,Xã Krông Ana,COMMUNE,66,2307
24568,Xã Dur Kmăl,COMMUNE,66,2308
24559,Xã Ea Na,COMMUNE,66,2309
22015,Phường Tuy Hòa,WARD,66,2310
22240,Phường Phú Yên,WARD,66,2311
22045,Phường Bình Kiến,WARD,66,2312
22075,Xã Xuân Thọ,COMMUNE,66,2313
22066,Xã Xuân Cảnh,COMMUNE,66,2314
22057,Xã Xuân Lộc,COMMUNE,66,2315
22076,Phường Xuân Đài,WARD,66,2316
22051,Phường Sông Cầu,WARD,66,2317
22291,Xã Hòa Xuân,COMMUNE,66,2318
22258,Phường Đông Hòa,WARD,66,2319
22261,Phường Hòa Hiệp,WARD,66,2320
22114,Xã Tuy An Bắc,COMMUNE,66,2321
22120,Xã Tuy An Đông,COMMUNE,66,2322
22147,Xã Ô Loan,COMMUNE,66,2323
22153,Xã Tuy An Nam,COMMUNE,66,2324
22132,Xã Tuy An Tây,COMMUNE,66,2325
22319,Xã Phú Hòa 1,COMMUNE,66,2326
22306,Xã Phú Hòa 2,COMMUNE,66,2327
22255,Xã Tây Hòa,COMMUNE,66,2328
22276,Xã Hòa Thịnh,COMMUNE,66,2329
22285,Xã Hòa Mỹ,COMMUNE,66,2330
22250,Xã Sơn Thành,COMMUNE,66,2331
22165,Xã Sơn Hòa,COMMUNE,66,2332
22177,Xã Vân Hòa,COMMUNE,66,2333
22171,Xã Tây Sơn,COMMUNE,66,2334
22192,Xã Suối Trai,COMMUNE,66,2335
22237,Xã Ea Ly,COMMUNE,66,2336
22225,Xã Ea Bá,COMMUNE,66,2337
22222,Xã Đức Bình,COMMUNE,66,2338
22207,Xã Sông Hinh,COMMUNE,66,2339
22090,Xã Xuân Lãnh,COMMUNE,66,2340
22096,Xã Phú Mỡ,COMMUNE,66,2341
22111,Xã Xuân Phước,COMMUNE,66,2342
22081,Xã Đồng Xuân,COMMUNE,66,2343
24781,Phường Xuân Hương - Đà Lạt,WARD,68,2344
24787,Phường Cam Ly - Đà Lạt,WARD,68,2345
24778,Phường Lâm Viên - Đà Lạt,WARD,68,2346
24805,Phường Xuân Trường - Đà Lạt,WARD,68,2347
24846,Phường Lang Biang - Đà Lạt,WARD,68,2348
24823,Phường 1 Bảo Lộc,WARD,68,2349
24820,Phường 2 Bảo Lộc,WARD,68,2350
24841,Phường 3 Bảo Lộc,WARD,68,2351
24829,Phường B'Lao,WARD,68,2352
24848,Xã Lạc Dương,COMMUNE,68,2353
24931,Xã Đơn Dương,COMMUNE,68,2354
24943,Xã Ka Đô,COMMUNE,68,2355
24955,Xã Quảng Lập,COMMUNE,68,2356
24934,Xã D'Ran,COMMUNE,68,2357
24967,Xã Hiệp Thạnh,COMMUNE,68,2358
24958,Xã Đức Trọng,COMMUNE,68,2359
24976,Xã Tân Hội,COMMUNE,68,2360
24991,Xã Tà Hine,COMMUNE,68,2361
24988,Xã Tà Năng,COMMUNE,68,2362
24871,Xã Đinh Văn Lâm Hà,COMMUNE,68,2363
24895,Xã Phú Sơn Lâm Hà,COMMUNE,68,2364
24883,Xã Nam Hà Lâm Hà,COMMUNE,68,2365
24868,Xã Nam Ban Lâm Hà,COMMUNE,68,2366
24916,Xã Tân Hà Lâm Hà,COMMUNE,68,2367
24907,Xã Phúc Thọ Lâm Hà,COMMUNE,68,2368
24886,Xã Đam Rông 1,COMMUNE,68,2369
24877,Xã Đam Rông 2,COMMUNE,68,2370
24875,Xã Đam Rông 3,COMMUNE,68,2371
24853,Xã Đam Rông 4,COMMUNE,68,2372
25000,Xã Di Linh,COMMUNE,68,2373
25036,Xã Hòa Ninh,COMMUNE,68,2374
25042,Xã Hòa Bắc,COMMUNE,68,2375
25007,Xã Đinh Trang Thượng,COMMUNE,68,2376
25018,Xã Bảo Thuận,COMMUNE,68,2377
25051,Xã Sơn Điền,COMMUNE,68,2378
25015,Xã Gia Hiệp,COMMUNE,68,2379
25054,Xã Bảo Lâm 1,COMMUNE,68,2380
25084,Xã Bảo Lâm 2,COMMUNE,68,2381
25093,Xã Bảo Lâm 3,COMMUNE,68,2382
25063,Xã Bảo Lâm 4,COMMUNE,68,2383
25057,Xã Bảo Lâm 5,COMMUNE,68,2384
25099,Xã Đạ Huoai,COMMUNE,68,2385
25105,Xã Đạ Huoai 2,COMMUNE,68,2386
25114,Xã Đạ Huoai 3,COMMUNE,68,2387
25126,Xã Đạ Tẻh,COMMUNE,68,2388
25138,Xã Đạ Tẻh 2,COMMUNE,68,2389
25135,Xã Đạ Tẻh 3,COMMUNE,68,2390
25159,Xã Cát Tiên,COMMUNE,68,2391
25180,Xã Cát Tiên 2,COMMUNE,68,2392
25162,Xã Cát Tiên 3,COMMUNE,68,2393
22933,Phường Hàm Thắng,WARD,68,2394
22960,Phường Bình Thuận,WARD,68,2395
22918,Phường Mũi Né,WARD,68,2396
22924,Phường Phú Thuỷ,WARD,68,2397
22945,Phường Phan Thiết,WARD,68,2398
22954,Phường Tiến Thành,WARD,68,2399
23235,Phường La Gi,WARD,68,2400
23231,Phường Phước Hội,WARD,68,2401
22963,Xã Tuyên Quang,COMMUNE,68,2402
23246,Xã Tân Hải,COMMUNE,68,2403
22981,Xã Vĩnh Hảo,COMMUNE,68,2404
22969,Xã Liên Hương,COMMUNE,68,2405
22978,Xã Tuy Phong,COMMUNE,68,2406
22972,Xã Phan Rí Cửa,COMMUNE,68,2407
23005,Xã Bắc Bình,COMMUNE,68,2408
23041,Xã Hồng Thái,COMMUNE,68,2409
23020,Xã Hải Ninh,COMMUNE,68,2410
23008,Xã Phan Sơn,COMMUNE,68,2411
23023,Xã Sông Lũy,COMMUNE,68,2412
23032,Xã Lương Sơn,COMMUNE,68,2413
23053,Xã Hòa Thắng,COMMUNE,68,2414
23074,Xã Đông Giang,COMMUNE,68,2415
23065,Xã La Dạ,COMMUNE,68,2416
23089,Xã Hàm Thuận Bắc,COMMUNE,68,2417
23059,Xã Hàm Thuận,COMMUNE,68,2418
23086,Xã Hồng Sơn,COMMUNE,68,2419
23098,Xã Hàm Liêm,COMMUNE,68,2420
23122,Xã Hàm Thạnh,COMMUNE,68,2421
23128,Xã Hàm Kiệm,COMMUNE,68,2422
23143,Xã Tân Thành,COMMUNE,68,2423
23110,Xã Hàm Thuận Nam,COMMUNE,68,2424
23134,Xã Tân Lập,COMMUNE,68,2425
23230,Xã Tân Minh,COMMUNE,68,2426
23236,Xã Hàm Tân,COMMUNE,68,2427
23266,Xã Sơn Mỹ,COMMUNE,68,2428
23152,Xã Bắc Ruộng,COMMUNE,68,2429
23158,Xã Nghị Đức,COMMUNE,68,2430
23173,Xã Đồng Kho,COMMUNE,68,2431
23149,Xã Tánh Linh,COMMUNE,68,2432
23188,Xã Suối Kiết,COMMUNE,68,2433
23200,Xã Nam Thành,COMMUNE,68,2434
23191,Xã Đức Linh,COMMUNE,68,2435
23194,Xã Hoài Đức,COMMUNE,68,2436
23227,Xã Trà Tân,COMMUNE,68,2437
23272,Đặc khu Phú Quý,SPECIAL_ZONE,68,2438
24611,Phường Bắc Gia Nghĩa,WARD,68,2439
24615,Phường Nam Gia Nghĩa,WARD,68,2440
24617,Phường Đông Gia Nghĩa,WARD,68,2441
24646,Xã Đắk Wil,COMMUNE,68,2442
24649,Xã Nam Dong,COMMUNE,68,2443
24640,Xã Cư Jút,COMMUNE,68,2444
24682,Xã Thuận An,COMMUNE,68,2445
24664,Xã Đức Lập,COMMUNE,68,2446
